target_id,project,source,catalog_ids,ra_deg,dec_deg,data_products_available,estimated_download_gb,search_category,scientific_novelty,prior_significance,followup_leverage,data_quality,method_advantage,publication_value,community_integration,new_followup_balance,storage_cost_penalty,prior_review_adjustment,total_priority,target_selection_score,priority_config_version,status,notes,citations,local_coverage_status,background_target_priority_score,source_hdf5_url
HIP70438,2026 Technosignature Search,Breakthrough Listen HPRC full target catalog,HIP 70438; HIP70438,216.144705,-11.096983,requires_product_metadata_discovery,,new_parameter_space,3,0.75,0,1.75,2.5,1,3,3,0,0.08,15,0.48,background_priority_v0,queued_metadata_discovery,"Metadata-first queue row. Raw download not authorized until product metadata supplies product type, size, cadence, URI, and storage estimate.",docs/bl_hprc_target_list_research.md; docs/astrometrics_data_selection_policy.md; docs/SYSTEMATIC_SEARCH_PLAN.md,not_searched_by_project,0.4,
HIP70443,2026 Technosignature Search,Breakthrough Listen HPRC full target catalog,HIP 70443; HIP70443,216.157563,-14.71347,requires_product_metadata_discovery,,new_parameter_space,3,0.75,0,1.75,2.5,1,3,3,0,0.08,15,0.48,background_priority_v0,queued_metadata_discovery,"Metadata-first queue row. Raw download not authorized until product metadata supplies product type, size, cadence, URI, and storage estimate.",docs/bl_hprc_target_list_research.md; docs/astrometrics_data_selection_policy.md; docs/SYSTEMATIC_SEARCH_PLAN.md,not_searched_by_project,0.4,
HIP70461,2026 Technosignature Search,Breakthrough Listen HPRC full target catalog,HIP 70461; HIP70461,216.193599,12.55028,requires_product_metadata_discovery,,new_parameter_space,3,0.75,0,1.75,2.5,1,3,3,0,0.08,15,0.48,background_priority_v0,queued_metadata_discovery,"Metadata-first queue row. Raw download not authorized until product metadata supplies product type, size, cadence, URI, and storage estimate.",docs/bl_hprc_target_list_research.md; docs/astrometrics_data_selection_policy.md; docs/SYSTEMATIC_SEARCH_PLAN.md,not_searched_by_project,0.4,
HIP70485,2026 Technosignature Search,Breakthrough Listen HPRC full target catalog,HIP 70485; HIP70485,216.263153,83.724904,requires_product_metadata_discovery,,new_parameter_space,3,0.75,0,1.75,2.5,1,3,3,0,0.08,15,0.48,background_priority_v0,queued_metadata_discovery,"Metadata-first queue row. Raw download not authorized until product metadata supplies product type, size, cadence, URI, and storage estimate.",docs/bl_hprc_target_list_research.md; docs/astrometrics_data_selection_policy.md; docs/SYSTEMATIC_SEARCH_PLAN.md,not_searched_by_project,0.4,
HIP70490,2026 Technosignature Search,Breakthrough Listen HPRC full target catalog,HIP 70490; HIP70490,216.267488,31.70969,requires_product_metadata_discovery,,new_parameter_space,3,0.75,0,1.75,2.5,1,3,3,0,0.08,15,0.48,background_priority_v0,queued_metadata_discovery,"Metadata-first queue row. Raw download not authorized until product metadata supplies product type, size, cadence, URI, and storage estimate.",docs/bl_hprc_target_list_research.md; docs/astrometrics_data_selection_policy.md; docs/SYSTEMATIC_SEARCH_PLAN.md,not_searched_by_project,0.4,
HIP7050,2026 Technosignature Search,Breakthrough Listen HPRC full target catalog,HIP 7050; HIP7050,22.717166,66.098088,requires_product_metadata_discovery,,new_parameter_space,3,0.75,0,1.75,2.5,1,3,3,0,0.08,15,0.48,background_priority_v0,queued_metadata_discovery,"Metadata-first queue row. Raw download not authorized until product metadata supplies product type, size, cadence, URI, and storage estimate.",docs/bl_hprc_target_list_research.md; docs/astrometrics_data_selection_policy.md; docs/SYSTEMATIC_SEARCH_PLAN.md,not_searched_by_project,0.4,
HIP70500,2026 Technosignature Search,Breakthrough Listen HPRC full target catalog,HIP 70500; HIP70500,216.322418,32.791113,requires_product_metadata_discovery,,new_parameter_space,3,0.75,0,1.75,2.5,1,3,3,0,0.08,15,0.48,background_priority_v0,queued_metadata_discovery,"Metadata-first queue row. Raw download not authorized until product metadata supplies product type, size, cadence, URI, and storage estimate.",docs/bl_hprc_target_list_research.md; docs/astrometrics_data_selection_policy.md; docs/SYSTEMATIC_SEARCH_PLAN.md,not_searched_by_project,0.4,
HIP7053,2026 Technosignature Search,Breakthrough Listen HPRC full target catalog,HIP 7053; HIP7053,22.726846,15.56496,requires_product_metadata_discovery,,new_parameter_space,3,0.75,0,1.75,2.5,1,3,3,0,0.08,15,0.48,background_priority_v0,queued_metadata_discovery,"Metadata-first queue row. Raw download not authorized until product metadata supplies product type, size, cadence, URI, and storage estimate.",docs/bl_hprc_target_list_research.md; docs/astrometrics_data_selection_policy.md; docs/SYSTEMATIC_SEARCH_PLAN.md,not_searched_by_project,0.4,
HIP70582,2026 Technosignature Search,Breakthrough Listen HPRC full target catalog,HIP 70582; HIP70582,216.56517,1.868944,requires_product_metadata_discovery,,new_parameter_space,3,0.75,0,1.75,2.5,1,3,3,0,0.08,15,0.48,background_priority_v0,queued_metadata_discovery,"Metadata-first queue row. Raw download not authorized until product metadata supplies product type, size, cadence, URI, and storage estimate.",docs/bl_hprc_target_list_research.md; docs/astrometrics_data_selection_policy.md; docs/SYSTEMATIC_SEARCH_PLAN.md,not_searched_by_project,0.4,
HIP70609,2026 Technosignature Search,Breakthrough Listen HPRC full target catalog,HIP 70609; HIP70609,216.645433,27.645197,requires_product_metadata_discovery,,new_parameter_space,3,0.75,0,1.75,2.5,1,3,3,0,0.08,15,0.48,background_priority_v0,queued_metadata_discovery,"Metadata-first queue row. Raw download not authorized until product metadata supplies product type, size, cadence, URI, and storage estimate.",docs/bl_hprc_target_list_research.md; docs/astrometrics_data_selection_policy.md; docs/SYSTEMATIC_SEARCH_PLAN.md,not_searched_by_project,0.4,
HIP70618,2026 Technosignature Search,Breakthrough Listen HPRC full target catalog,HIP 70618; HIP70618,216.679837,78.498931,requires_product_metadata_discovery,,new_parameter_space,3,0.75,0,1.75,2.5,1,3,3,0,0.08,15,0.48,background_priority_v0,queued_metadata_discovery,"Metadata-first queue row. Raw download not authorized until product metadata supplies product type, size, cadence, URI, and storage estimate.",docs/bl_hprc_target_list_research.md; docs/astrometrics_data_selection_policy.md; docs/SYSTEMATIC_SEARCH_PLAN.md,not_searched_by_project,0.4,
HIP70652,2026 Technosignature Search,Breakthrough Listen HPRC full target catalog,HIP 70652; HIP70652,216.758536,1.714941,requires_product_metadata_discovery,,new_parameter_space,3,0.75,0,1.75,2.5,1,3,3,0,0.08,15,0.48,background_priority_v0,queued_metadata_discovery,"Metadata-first queue row. Raw download not authorized until product metadata supplies product type, size, cadence, URI, and storage estimate.",docs/bl_hprc_target_list_research.md; docs/astrometrics_data_selection_policy.md; docs/SYSTEMATIC_SEARCH_PLAN.md,not_searched_by_project,0.4,
HIP70677,2026 Technosignature Search,Breakthrough Listen HPRC full target catalog,HIP 70677; HIP70677,216.839046,-14.83878,requires_product_metadata_discovery,,new_parameter_space,3,0.75,0,1.75,2.5,1,3,3,0,0.08,15,0.48,background_priority_v0,queued_metadata_discovery,"Metadata-first queue row. Raw download not authorized until product metadata supplies product type, size, cadence, URI, and storage estimate.",docs/bl_hprc_target_list_research.md; docs/astrometrics_data_selection_policy.md; docs/SYSTEMATIC_SEARCH_PLAN.md,not_searched_by_project,0.4,
HIP7069,2026 Technosignature Search,Breakthrough Listen HPRC full target catalog,HIP 7069; HIP7069,22.777108,6.619485,requires_product_metadata_discovery,,new_parameter_space,3,0.75,0,1.75,2.5,1,3,3,0,0.08,15,0.48,background_priority_v0,queued_metadata_discovery,"Metadata-first queue row. Raw download not authorized until product metadata supplies product type, size, cadence, URI, and storage estimate.",docs/bl_hprc_target_list_research.md; docs/astrometrics_data_selection_policy.md; docs/SYSTEMATIC_SEARCH_PLAN.md,not_searched_by_project,0.4,
HIP7071,2026 Technosignature Search,Breakthrough Listen HPRC full target catalog,HIP 7071; HIP7071,22.786792,7.695802,requires_product_metadata_discovery,,new_parameter_space,3,0.75,0,1.75,2.5,1,3,3,0,0.08,15,0.48,background_priority_v0,queued_metadata_discovery,"Metadata-first queue row. Raw download not authorized until product metadata supplies product type, size, cadence, URI, and storage estimate.",docs/bl_hprc_target_list_research.md; docs/astrometrics_data_selection_policy.md; docs/SYSTEMATIC_SEARCH_PLAN.md,not_searched_by_project,0.4,
HIP70712,2026 Technosignature Search,Breakthrough Listen HPRC full target catalog,HIP 70712; HIP70712,216.938732,32.950798,requires_product_metadata_discovery,,new_parameter_space,3,0.75,0,1.75,2.5,1,3,3,0,0.08,15,0.48,background_priority_v0,queued_metadata_discovery,"Metadata-first queue row. Raw download not authorized until product metadata supplies product type, size, cadence, URI, and storage estimate.",docs/bl_hprc_target_list_research.md; docs/astrometrics_data_selection_policy.md; docs/SYSTEMATIC_SEARCH_PLAN.md,not_searched_by_project,0.4,
HIP70714,2026 Technosignature Search,Breakthrough Listen HPRC full target catalog,HIP 70714; HIP70714,216.938671,-13.359349,requires_product_metadata_discovery,,new_parameter_space,3,0.75,0,1.75,2.5,1,3,3,0,0.08,15,0.48,background_priority_v0,queued_metadata_discovery,"Metadata-first queue row. Raw download not authorized until product metadata supplies product type, size, cadence, URI, and storage estimate.",docs/bl_hprc_target_list_research.md; docs/astrometrics_data_selection_policy.md; docs/SYSTEMATIC_SEARCH_PLAN.md,not_searched_by_project,0.4,
HIP70739,2026 Technosignature Search,Breakthrough Listen HPRC full target catalog,HIP 70739; HIP70739,216.996841,-14.382309,requires_product_metadata_discovery,,new_parameter_space,3,0.75,0,1.75,2.5,1,3,3,0,0.08,15,0.48,background_priority_v0,queued_metadata_discovery,"Metadata-first queue row. Raw download not authorized until product metadata supplies product type, size, cadence, URI, and storage estimate.",docs/bl_hprc_target_list_research.md; docs/astrometrics_data_selection_policy.md; docs/SYSTEMATIC_SEARCH_PLAN.md,not_searched_by_project,0.4,
HIP70782,2026 Technosignature Search,Breakthrough Listen HPRC full target catalog,HIP 70782; HIP70782,217.129739,2.788831,requires_product_metadata_discovery,,new_parameter_space,3,0.75,0,1.75,2.5,1,3,3,0,0.08,15,0.48,background_priority_v0,queued_metadata_discovery,"Metadata-first queue row. Raw download not authorized until product metadata supplies product type, size, cadence, URI, and storage estimate.",docs/bl_hprc_target_list_research.md; docs/astrometrics_data_selection_policy.md; docs/SYSTEMATIC_SEARCH_PLAN.md,not_searched_by_project,0.4,
HIP7081,2026 Technosignature Search,Breakthrough Listen HPRC full target catalog,HIP 7081; HIP7081,22.808272,17.15208,requires_product_metadata_discovery,,new_parameter_space,3,0.75,0,1.75,2.5,1,3,3,0,0.08,15,0.48,background_priority_v0,queued_metadata_discovery,"Metadata-first queue row. Raw download not authorized until product metadata supplies product type, size, cadence, URI, and storage estimate.",docs/bl_hprc_target_list_research.md; docs/astrometrics_data_selection_policy.md; docs/SYSTEMATIC_SEARCH_PLAN.md,not_searched_by_project,0.4,
HIP70888,2026 Technosignature Search,Breakthrough Listen HPRC full target catalog,HIP 70888; HIP70888,217.444038,-18.005457,requires_product_metadata_discovery,,new_parameter_space,3,0.75,0,1.75,2.5,1,3,3,0,0.08,15,0.48,background_priority_v0,queued_metadata_discovery,"Metadata-first queue row. Raw download not authorized until product metadata supplies product type, size, cadence, URI, and storage estimate.",docs/bl_hprc_target_list_research.md; docs/astrometrics_data_selection_policy.md; docs/SYSTEMATIC_SEARCH_PLAN.md,not_searched_by_project,0.4,
HIP70906,2026 Technosignature Search,Breakthrough Listen HPRC full target catalog,HIP 70906; HIP70906,217.500586,-4.247211,requires_product_metadata_discovery,,new_parameter_space,3,0.75,0,1.75,2.5,1,3,3,0,0.08,15,0.48,background_priority_v0,queued_metadata_discovery,"Metadata-first queue row. Raw download not authorized until product metadata supplies product type, size, cadence, URI, and storage estimate.",docs/bl_hprc_target_list_research.md; docs/astrometrics_data_selection_policy.md; docs/SYSTEMATIC_SEARCH_PLAN.md,not_searched_by_project,0.4,
HIP70916,2026 Technosignature Search,Breakthrough Listen HPRC full target catalog,HIP 70916; HIP70916,217.53626,21.815087,requires_product_metadata_discovery,,new_parameter_space,3,0.75,0,1.75,2.5,1,3,3,0,0.08,15,0.48,background_priority_v0,queued_metadata_discovery,"Metadata-first queue row. Raw download not authorized until product metadata supplies product type, size, cadence, URI, and storage estimate.",docs/bl_hprc_target_list_research.md; docs/astrometrics_data_selection_policy.md; docs/SYSTEMATIC_SEARCH_PLAN.md,not_searched_by_project,0.4,
HIP70937,2026 Technosignature Search,Breakthrough Listen HPRC full target catalog,HIP 70937; HIP70937,217.627232,-4.065197,requires_product_metadata_discovery,,new_parameter_space,3,0.75,0,1.75,2.5,1,3,3,0,0.08,15,0.48,background_priority_v0,queued_metadata_discovery,"Metadata-first queue row. Raw download not authorized until product metadata supplies product type, size, cadence, URI, and storage estimate.",docs/bl_hprc_target_list_research.md; docs/astrometrics_data_selection_policy.md; docs/SYSTEMATIC_SEARCH_PLAN.md,not_searched_by_project,0.4,
HIP7095,2026 Technosignature Search,Breakthrough Listen HPRC full target catalog,HIP 7095; HIP7095,22.85962,38.767123,requires_product_metadata_discovery,,new_parameter_space,3,0.75,0,1.75,2.5,1,3,3,0,0.08,15,0.48,background_priority_v0,queued_metadata_discovery,"Metadata-first queue row. Raw download not authorized until product metadata supplies product type, size, cadence, URI, and storage estimate.",docs/bl_hprc_target_list_research.md; docs/astrometrics_data_selection_policy.md; docs/SYSTEMATIC_SEARCH_PLAN.md,not_searched_by_project,0.4,
HIP70980,2026 Technosignature Search,Breakthrough Listen HPRC full target catalog,HIP 70980; HIP70980,217.766297,7.26395,requires_product_metadata_discovery,,new_parameter_space,3,0.75,0,1.75,2.5,1,3,3,0,0.08,15,0.48,background_priority_v0,queued_metadata_discovery,"Metadata-first queue row. Raw download not authorized until product metadata supplies product type, size, cadence, URI, and storage estimate.",docs/bl_hprc_target_list_research.md; docs/astrometrics_data_selection_policy.md; docs/SYSTEMATIC_SEARCH_PLAN.md,not_searched_by_project,0.4,
HIP70997,2026 Technosignature Search,Breakthrough Listen HPRC full target catalog,HIP 70997; HIP70997,217.80815,17.059601,requires_product_metadata_discovery,,new_parameter_space,3,0.75,0,1.75,2.5,1,3,3,0,0.08,15,0.48,background_priority_v0,queued_metadata_discovery,"Metadata-first queue row. Raw download not authorized until product metadata supplies product type, size, cadence, URI, and storage estimate.",docs/bl_hprc_target_list_research.md; docs/astrometrics_data_selection_policy.md; docs/SYSTEMATIC_SEARCH_PLAN.md,not_searched_by_project,0.4,
HIP710,2026 Technosignature Search,Breakthrough Listen HPRC full target catalog,HIP 710; HIP710,2.203114,8.021866,requires_product_metadata_discovery,,new_parameter_space,3,0.75,0,1.75,2.5,1,3,3,0,0.08,15,0.48,background_priority_v0,queued_metadata_discovery,"Metadata-first queue row. Raw download not authorized until product metadata supplies product type, size, cadence, URI, and storage estimate.",docs/bl_hprc_target_list_research.md; docs/astrometrics_data_selection_policy.md; docs/SYSTEMATIC_SEARCH_PLAN.md,not_searched_by_project,0.4,
HIP71051,2026 Technosignature Search,Breakthrough Listen HPRC full target catalog,HIP 71051; HIP71051,217.95453,15.251644,requires_product_metadata_discovery,,new_parameter_space,3,0.75,0,1.75,2.5,1,3,3,0,0.08,15,0.48,background_priority_v0,queued_metadata_discovery,"Metadata-first queue row. Raw download not authorized until product metadata supplies product type, size, cadence, URI, and storage estimate.",docs/bl_hprc_target_list_research.md; docs/astrometrics_data_selection_policy.md; docs/SYSTEMATIC_SEARCH_PLAN.md,not_searched_by_project,0.4,
